eta,calibration_per_class,field_n,cohort,method,true_contrast,structural_width,nominal_minimum_coverage,replicates,feasible_count,feasible_rate,feasible_mcse,covered_count,covered_rate,covered_mcse,resolved_count,resolved_rate,resolved_mcse,wrong_resolution_count,wrong_resolution_rate,wrong_resolution_mcse,covered_mc_ci_lower,covered_mc_ci_upper,wrong_resolution_mc_ci_lower,wrong_resolution_mc_ci_upper,infeasible_count,width_feasible_n,width_p10,width_median,width_p90,max_constraint_residual
0.03,2560,5120,near,calibration_only,0.015399999999999995,0.0,0.98,200,200,1.0,0.0,200,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.9817246596448638,1.0,0.0,0.01827534035513624,0,200,0.0955281330532722,0.1,0.1,2.220446049250313e-16
0.03,2560,5120,near,joint,0.015399999999999995,0.0,0.96,200,200,1.0,0.0,200,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.9817246596448638,1.0,0.0,0.01827534035513624,0,200,0.1,0.1,0.1,2.220446049250313e-16
0.1,40,80,positive,field_only,0.033,0.0,0.98,200,199,0.995,0.004987484335815003,199,0.995,0.004987484335815003,1,0.005,0.004987484335815001,0,0.0,0.0,0.9724581015427943,0.999873418972133,0.0,0.01827534035513624,1,199,0.09927939898574298,0.1,0.1,1.1102230246251565e-16
0.1,40,80,positive,calibration_only,0.033,0.0,0.98,200,200,1.0,0.0,200,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.9817246596448638,1.0,0.0,0.01827534035513624,0,200,0.1,0.1,0.1,2.220446049250313e-16
0.1,40,80,positive,joint,0.033,0.0,0.96,200,200,1.0,0.0,200,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.9817246596448638,1.0,0.0,0.01827534035513624,0,200,0.1,0.1,0.1,2.220446049250313e-16
0.1,40,80,negative,field_only,-0.017,0.0,0.98,200,199,0.995,0.004987484335815003,199,0.995,0.004987484335815003,0,0.0,0.0,0,0.0,0.0,0.9724581015427943,0.999873418972133,0.0,0.01827534035513624,1,199,0.08662204008520061,0.1,0.1,1.1102230246251565e-16
0.1,40,80,negative,calibration_only,-0.017,0.0,0.98,200,200,1.0,0.0,200,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.9817246596448638,1.0,0.0,0.01827534035513624,0,200,0.1,0.1,0.1,2.220446049250313e-16
0.1,40,80,negative,joint,-0.017,0.0,0.96,200,200,1.0,0.0,200,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.9817246596448638,1.0,0.0,0.01827534035513624,0,200,0.1,0.1,0.1,2.220446049250313e-16
0.1,40,80,near,field_only,0.015399999999999995,0.0,0.98,200,200,1.0,0.0,200,1.0,0.0,1,0.005,0.004987484335815001,0,0.0,0.0,0.9817246596448638,1.0,0.0,0.01827534035513624,0,200,0.09855879797148595,0.1,0.1,2.220446049250313e-16
0.1,40,80,near,calibration_only,0.015399999999999995,0.0,0.98,200,200,1.0,0.0,200,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.9817246596448638,1.0,0.0,0.01827534035513624,0,200,0.1,0.1,0.1,8.326672684688674e-17
0.1,40,80,near,joint,0.015399999999999995,0.0,0.96,200,200,1.0,0.0,200,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.9817246596448638,1.0,0.0,0.01827534035513624,0,200,0.1,0.1,0.1,2.220446049250313e-16
0.1,160,320,positive,field_only,0.033,0.0,0.98,200,200,1.0,0.0,200,1.0,0.0,8,0.04,0.013856406460551017,0,0.0,0.0,0.9817246596448638,1.0,0.0,0.01827534035513624,0,200,0.07270849585604489,0.09411548267235162,0.1,2.220446049250313e-16
0.1,160,320,positive,calibration_only,0.033,0.0,0.98,200,200,1.0,0.0,200,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.9817246596448638,1.0,0.0,0.01827534035513624,0,200,0.09648954761383774,0.1,0.1,2.220446049250313e-16
0.1,160,320,positive,joint,0.033,0.0,0.96,200,200,1.0,0.0,200,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.9817246596448638,1.0,0.0,0.01827534035513624,0,200,0.1,0.1,0.1,2.220446049250313e-16
0.1,160,320,negative,field_only,-0.017,0.0,0.98,200,200,1.0,0.0,200,1.0,0.0,1,0.005,0.004987484335815001,0,0.0,0.0,0.9817246596448638,1.0,0.0,0.01827534035513624,0,200,0.07047275670065994,0.09000188879926652,0.1,2.220446049250313e-16
0.1,160,320,negative,calibration_only,-0.017,0.0,0.98,200,200,1.0,0.0,200,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.9817246596448638,1.0,0.0,0.01827534035513624,0,200,0.09417844416085938,0.1,0.1,2.220446049250313e-16
0.1,160,320,negative,joint,-0.017,0.0,0.96,200,200,1.0,0.0,200,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.9817246596448638,1.0,0.0,0.01827534035513624,0,200,0.1,0.1,0.1,2.220446049250313e-16
0.1,160,320,near,field_only,0.015399999999999995,0.0,0.98,200,199,0.995,0.004987484335815003,199,0.995,0.004987484335815003,0,0.0,0.0,0,0.0,0.0,0.9724581015427943,0.999873418972133,0.0,0.01827534035513624,1,199,0.08606193326748462,0.09702529261082976,0.1,1.1102230246251565e-16
0.1,160,320,near,calibration_only,0.015399999999999995,0.0,0.98,200,200,1.0,0.0,200,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.9817246596448638,1.0,0.0,0.01827534035513624,0,200,0.09885839967779225,0.1,0.1,2.220446049250313e-16
0.1,160,320,near,joint,0.015399999999999995,0.0,0.96,200,200,1.0,0.0,200,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.9817246596448638,1.0,0.0,0.01827534035513624,0,200,0.1,0.1,0.1,2.220446049250313e-16
